5032914,* MOFid-v1.NA.NA;5032914,
5033213,N=Nc1cc(ccc1c1nnc(nn1)c1cc2[N]NOC3=c2c(=NNO3)c1N=N)C(=O)[O-].N=Nc1cc2=c3c(N=N)cc4c5c3=C([C]3c2c2c1=C1ON[N]c6c7N1C(=C2C=C3)ON(c7c(c(c6)C(=O)[O-])N=N)[NH])C(=C[C]5C(=O)N1[C]4ON[N]c2c1ccc(c2)C(=O)[O-])N=N.N=Nc1cc2c(cc1C(=O)[O-])N([NH])O[C]1N2C(=O)c2cc(N=N)c3c4c2c1c(N=N)c1c4c2c4c3cc(N=N)c3c4c(c(c2[N]2(N1N2)[NH])N=N)C(=O)N1[C]3ON([NH])c2c1cc(c(c2)C(=O)[O-])N=N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu,sql.cat0;5033213,Zn.DIKCWTQAQSCIDJ.IKGBOOMGZMBDJY.PXNOJRDRFHQVGP.MOFkey-v1.pcu
5033214,N=Nc1cc(ccc1c1nnc(nn1)c1cc2[N]NOC3=c2c(=NNO3)c1N=N)C(=O)[O-].N=Nc1cc2=c3c(N=N)cc4c5c3=C([C]3c2c2c1=C1ON[N]c6c7N1C(=C2C=C3)ON(c7c(c(c6)C(=O)[O-])N=N)[NH])C(=C[C]5C(=O)N1[C]4ON[N]c2c1ccc(c2)C(=O)[O-])N=N.N=Nc1cc2c(cc1C(=O)[O-])N([NH])O[C]1N2C(=O)c2cc(N=N)c3c4c2c1c(N=N)c1c4c2c4c3cc(N=N)c3c4c(c(c2[N]2(N1N2)[NH])N=N)C(=O)N1[C]3ON([NH])c2c1cc(c(c2)C(=O)[O-])N=N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu,sql.cat1;5033214,Zn.DIKCWTQAQSCIDJ.IKGBOOMGZMBDJY.PXNOJRDRFHQVGP.MOFkey-v1.pcu
5033215,N=Nc1c(ccc(c1N=N)C(=O)[O-])c1nnc(nn1)c1ccc(c(c1)N=N)C(=O)[O-].N=Nc1cc(cc(c1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])N=N)C(=O)[O-].N=Nc1cc(ccc1C(=O)[O-])n1c(=O)c2c(N=N)cc3c4c2c2c1o[nH]nc2c(c4c1c2c3c(N=N)cc3c2c(cc1)[C]1N(C3=O)c2ccc(c(c2[N]NO1)N=N)C(=O)[O-])N=N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033215,Zn.IZRIMQRYDXSHRP.RTHJHEZZWUQCNX.TXQISXXZECMCAI.MOFkey-v1.pcu
5033216,N=Nc1c(ccc(c1N=N)C(=O)[O-])c1nnc(nn1)c1ccc(c(c1)N=N)C(=O)[O-].N=Nc1cc(cc(c1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])N=N)C(=O)[O-].N=Nc1cc(ccc1C(=O)[O-])n1c(=O)c2c(N=N)cc3c4c2c2c1o[nH]nc2c(c4c1c2c3c(N=N)cc3c2c(cc1)[C]1N(C3=O)c2ccc(c(c2[N]NO1)N=N)C(=O)[O-])N=N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033216,Zn.IZRIMQRYDXSHRP.RTHJHEZZWUQCNX.TXQISXXZECMCAI.MOFkey-v1.pcu
5033217,N=NC1=CC2=c3c4[C]1C(=O)N(c1ccc(cc1)C(=O)[O-])C(=O)c4ccc3=c1c3[C]2C(=C(N=N)c2c3c(cc1)c1N3c2on([NH])c2c3c(n(o1)[NH])c(c(c2)C(=O)[O-])N=N)N=N.N=Nc1c(N=N)c(ccc1C(=O)[O-])c1nnc(nn1)c1cc(N=N)c(c(c1N=N)N=N)C(=O)[O-].N=Nc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])N=N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033217,Zn.AQKMZWOPLRVDFM.JJPXFDYQSUMAES.RSBDBRFVTBJAKS.MOFkey-v1.pcu
5033218,N=NC1=CC2=c3c4[C]1C(=O)N(c1ccc(cc1)C(=O)[O-])C(=O)c4ccc3=c1c3[C]2C(=C(N=N)c2c3c(cc1)c1N3c2on([NH])c2c3c(n(o1)[NH])c(c(c2)C(=O)[O-])N=N)N=N.N=Nc1c(N=N)c(ccc1C(=O)[O-])c1nnc(nn1)c1cc(N=N)c(c(c1N=N)N=N)C(=O)[O-].N=Nc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])N=N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033218,Zn.AQKMZWOPLRVDFM.JJPXFDYQSUMAES.RSBDBRFVTBJAKS.MOFkey-v1.pcu
5033219,N=NC1=CC2=c3c4[C]1C(=O)N(c1ccc(cc1)C(=O)[O-])C(=O)c4ccc3=c1c3[C]2C(=C(N=N)c2c3c(cc1)c1N3c2on([NH])c2c3c(n(o1)[NH])c(c(c2)C(=O)[O-])N=N)N=N.N=Nc1c(N=N)c(ccc1C(=O)[O-])c1nnc(nn1)c1cc(N=N)c(c(c1N=N)N=N)C(=O)[O-].N=Nc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])N=N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033219,Zn.AQKMZWOPLRVDFM.JJPXFDYQSUMAES.RSBDBRFVTBJAKS.MOFkey-v1.pcu
5033220,[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033220,Zn.YMMKEOAJUVQIGY.YNACRJFIOLJWEO.MOFkey-v1.pcu
5033221,[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033221,Zn.YMMKEOAJUVQIGY.YNACRJFIOLJWEO.MOFkey-v1.pcu
5033222,[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033222,Zn.YMMKEOAJUVQIGY.YNACRJFIOLJWEO.MOFkey-v1.pcu
5033223,[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033223,Zn.YMMKEOAJUVQIGY.YNACRJFIOLJWEO.MOFkey-v1.pcu
5033224,[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033224,Zn.YMMKEOAJUVQIGY.YNACRJFIOLJWEO.MOFkey-v1.pcu
5033225,[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033225,Zn.YMMKEOAJUVQIGY.YNACRJFIOLJWEO.MOFkey-v1.pcu
5033226,[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033226,Zn.YMMKEOAJUVQIGY.YNACRJFIOLJWEO.MOFkey-v1.pcu
5033227,[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033227,Zn.YMMKEOAJUVQIGY.YNACRJFIOLJWEO.MOFkey-v1.pcu
5033228,[O-]C(=O)c1cc(F)c(c(c1F)F)N1C(=O)c2c(F)cc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4c1c2c3c(F)cc3c2c(cc1)C(=O)N(C3=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1F)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033228,Zn.CHYDRPXKAGARIR.HERBCBLJYVGIBL.NBLAFNPUBJASHX.MOFkey-v1.pcu
5033229,[O-]C(=O)c1cc(F)c(c(c1F)F)N1C(=O)c2c(F)cc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4c1c2c3c(F)cc3c2c(cc1)C(=O)N(C3=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1F)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033229,Zn.CHYDRPXKAGARIR.HERBCBLJYVGIBL.NBLAFNPUBJASHX.MOFkey-v1.pcu
5033230,[O-]C(=O)c1cc(F)c(c(c1F)F)N1C(=O)c2c(F)cc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4c1c2c3c(F)cc3c2c(cc1)C(=O)N(C3=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1F)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033230,Zn.CHYDRPXKAGARIR.HERBCBLJYVGIBL.NBLAFNPUBJASHX.MOFkey-v1.pcu
5033231,[O-]C(=O)c1cc(F)c(c(c1F)F)N1C(=O)c2c(F)cc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4c1c2c3c(F)cc3c2c(cc1)C(=O)N(C3=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1F)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033231,Zn.CHYDRPXKAGARIR.HERBCBLJYVGIBL.NBLAFNPUBJASHX.MOFkey-v1.pcu
5033232,Fc1cc(C(=O)[O-])c(cc1N1C(=O)C2=C3C(=C(F)[C]=c4c3c([C]=C2)c2=[C]C(=C3C5=C(C(=[C]c4c25)F)C(=O)N(C3=O)c2cc(F)c(c(c2)F)C(=O)[O-])F)C1=O)F.[O-]C(=O)c1cc(F)c(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-])F.[O-]C(=O)c1ccc(c(c1F)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033232,Zn.ABCRPGFERDKUIS.IWXJJDUPKCGQPX.ZORLLBJLBRMODV.MOFkey-v1.pcu
5033233,Fc1cc(C(=O)[O-])c(cc1N1C(=O)C2=C3C(=C(F)[C]=c4c3c([C]=C2)c2=[C]C(=C3C5=C(C(=[C]c4c25)F)C(=O)N(C3=O)c2cc(F)c(c(c2)F)C(=O)[O-])F)C1=O)F.[O-]C(=O)c1cc(F)c(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-])F.[O-]C(=O)c1ccc(c(c1F)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033233,Zn.ABCRPGFERDKUIS.IWXJJDUPKCGQPX.ZORLLBJLBRMODV.MOFkey-v1.pcu
5033234,Fc1cc(C(=O)[O-])c(cc1N1C(=O)C2=C[C]=c3c4C2=C(C1=O)C(=[C]c4c1=[C]C(=C2C4=C(C(=[C]c3c14)F)C(=O)N(C2=O)c1cc(F)c(c(c1)F)C(=O)[O-])F)F)F.Fc1cc(C(=O)[O-])c(cc1N1C(=O)C2=C[C]=c3c4C2=C(C1=O)C(=[C]c4c1c2c3=[C]C(=C3C2=C(C(=[C]1)F)C(=O)N(C3=O)c1cc(F)c(c(c1)F)C(=O)[O-])F)F)F.[O-]C(=O)c1cc(F)c(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-])F.[O-]C(=O)c1ccc(c(c1F)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033234,Zn.ABCRPGFERDKUIS.IWXJJDUPKCGQPX.ZORLLBJLBRMODV.MOFkey-v1.pcu
5033235,Fc1cc(C(=O)[O-])c(cc1N1C(=O)C2=C3C(=C(F)[C]=c4c3c([C]=C2)c2=[C]C(=C3C5=C(C(=[C]c4c25)F)C(=O)N(C3=O)c2cc(F)c(c(c2)F)C(=O)[O-])F)C1=O)F.[O-]C(=O)c1cc(F)c(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-])F.[O-]C(=O)c1ccc(c(c1F)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033235,Zn.ABCRPGFERDKUIS.IWXJJDUPKCGQPX.ZORLLBJLBRMODV.MOFkey-v1.pcu
5033236,Fc1c(F)c(ccc1N1C(=O)c2cc(F)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1cc(F)c(c(c1)F)C(=O)[O-])F)C(=O)[O-].Fc1cc(C(=O)[O-])c(cc1N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-])F)F.Fc1cc(cc(c1N1C(=O)C2=c3c(C1=O)c(F)c(c1c3c([C]=C2)c2=[C]C=C3c4c2c1ccc4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033236,Zn.BXTHRQBLWIULPB.FTTMRWCGCBCDNC.ZVCXBLWLFFKJHF.MOFkey-v1.pcu
5033237,Fc1c(F)c(ccc1N1C(=O)c2cc(F)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1cc(F)c(c(c1)F)C(=O)[O-])F)C(=O)[O-].Fc1cc(C(=O)[O-])c(cc1N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-])F)F.Fc1cc(cc(c1N1C(=O)C2=c3c(C1=O)c(F)c(c1c3c([C]=C2)c2=[C]C=C3c4c2c1ccc4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033237,Zn.BXTHRQBLWIULPB.FTTMRWCGCBCDNC.ZVCXBLWLFFKJHF.MOFkey-v1.pcu
5033238,Fc1c(F)c(ccc1N1C(=O)c2cc(F)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1cc(F)c(c(c1)F)C(=O)[O-])F)C(=O)[O-].Fc1cc(C(=O)[O-])c(cc1N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-])F)F.Fc1cc(cc(c1N1C(=O)C2=C[C]=c3c4c2c(C1=O)c(F)c(c4c1c2c3[C]=CC3=c2c(cc1)C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F)F)C(=O)[O-].[O-]C(=O)c1cc(F)c(c(c1)F)N1C(=O)C2=C[C]=c3c4c2c(C1=O)c(F)c(c4c1c2c3=[C]C=C3c2c(cc1)C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033238,Zn.BXTHRQBLWIULPB.FTTMRWCGCBCDNC.ZVCXBLWLFFKJHF.MOFkey-v1.pcu
5033239,Fc1c(F)c(ccc1N1C(=O)c2cc(F)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1cc(F)c(c(c1)F)C(=O)[O-])F)C(=O)[O-].Fc1cc(C(=O)[O-])c(cc1N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-])F)F.Fc1cc(cc(c1N1C(=O)C2=c3c(C1=O)c(F)c(c1c3c([C]=C2)c2=[C]C=C3c4c2c1ccc4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033239,Zn.BXTHRQBLWIULPB.FTTMRWCGCBCDNC.ZVCXBLWLFFKJHF.MOFkey-v1.pcu
5033240,[O-]C(=O)c1c(F)cc(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(c(c1)F)C(=O)N(C3=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-])F.[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033240,Zn.AUQVQOZQWFUPJM.RIPITZYRUKBRIY.SBCUGAATAFPNED.MOFkey-v1.pcu
5033241,[O-]C(=O)c1c(F)cc(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(c(c1)F)C(=O)N(C3=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-])F.[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033241,Zn.AUQVQOZQWFUPJM.RIPITZYRUKBRIY.SBCUGAATAFPNED.MOFkey-v1.pcu
5033242,[O-]C(=O)c1c(F)cc(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(c(c1)F)C(=O)N(C3=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-])F.[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033242,Zn.AUQVQOZQWFUPJM.RIPITZYRUKBRIY.SBCUGAATAFPNED.MOFkey-v1.pcu
5033243,[O-]C(=O)c1c(F)cc(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(c(c1)F)C(=O)N(C3=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-])F.[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033243,Zn.AUQVQOZQWFUPJM.RIPITZYRUKBRIY.SBCUGAATAFPNED.MOFkey-v1.pcu
5033244,Fc1cc(ccc1N1C(=O)c2ccc3c4c2C(=C(F)[C]=c4c2c4c3c(F)cc3c4=C(C=[C]2)C(=O)N(C3=O)c2c(F)cc(c(c2F)F)C(=O)[O-])C1=O)C(=O)[O-].[O-]C(=O)c1cc(F)c(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033244,Zn.GWZZGADGSAUKBP.MVSMVORXFZIVJM.ZBIOVNOMIULKDN.MOFkey-v1.pcu
5033245,Fc1cc(ccc1N1C(=O)c2ccc3c4c2C(=C(F)[C]=c4c2c4c3c(F)cc3c4=C(C=[C]2)C(=O)N(C3=O)c2c(F)cc(c(c2F)F)C(=O)[O-])C1=O)C(=O)[O-].[O-]C(=O)c1cc(F)c(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033245,Zn.GWZZGADGSAUKBP.MVSMVORXFZIVJM.ZBIOVNOMIULKDN.MOFkey-v1.pcu
5033246,Fc1cc(ccc1N1C(=O)c2ccc3c4c2=C(C1=O)C(=[C]c4c1=[C]C=C2c4c1c3c(F)cc4C(=O)N(C2=O)c1c(F)cc(c(c1F)F)C(=O)[O-])F)C(=O)[O-].[O-]C(=O)c1cc(F)c(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)N1C(=O)C2=c3c(C1=O)ccc1c3c([C]=C2F)c2[C]=CC3=c4c2c1c(F)cc4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033246,Zn.GWZZGADGSAUKBP.MVSMVORXFZIVJM.ZBIOVNOMIULKDN.MOFkey-v1.pcu
5033247,Fc1cc(ccc1N1C(=O)c2ccc3c4c2C(=C(F)[C]=c4c2c4c3c(F)cc3c4=C(C=[C]2)C(=O)N(C3=O)c2c(F)cc(c(c2F)F)C(=O)[O-])C1=O)C(=O)[O-].[O-]C(=O)c1cc(F)c(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033247,Zn.GWZZGADGSAUKBP.MVSMVORXFZIVJM.ZBIOVNOMIULKDN.MOFkey-v1.pcu
5033248,ClO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])Cl)C(=O)c2c3c1c(Cl)cc1c3c(cc2Cl)C(=O)N(C1=O)c1cc(Cl)c(c(c1)Cl)C(=O)[O-].ClO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Cl)C(=O)C2=C(Cl)[C]=c3c4c2c1c(Cl)cc4c1cc(Cl)c2c4=C(C=[C]c3c14)C(=O)N(C2=O)c1ccc(cc1)C(=O)[O-].ClO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Cl)C(=O)c2c3c1ccc1c3c(c(c2Cl)Cl)C(=O)N(C1=O)c1cc(Cl)c(c(c1)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033248,Zn.AAQRLZDXZHTWMS.NPPJHVNBZKOPTO.OLPILXLTXBCVQE.MOFkey-v1.pcu
