5054871,* MOFid-v1.NA.NA;5054871,
5055274,N#Cc1cc2C(=O)N(c3ccc(c(c3)C#N)C(=O)[O-])C(=O)C3=C[CH]C45c(c1C(=O)N(c1ccc(c(c1)C#N)C(=O)[O-])C14[N]5(O1)[C]c1cc4c(C#N)c(C#N)c5c(c4c(c1C(=O)[O-])C#N)cc(c1c5cc(cc1)C(=O)[O-])C#N)c23.N#Cc1ncc2c(c1)ccc1c2ccc2c1cnc(c2C#N)C#N.[Zn][Zn] MOFid-v1.fse,UNKNOWN.cat0;5055274,Zn.IUCYKPJIHMTWPV.ZKJUHGZHVDLYME.MOFkey-v1.fse
5055275,N#CC1=C[C]2C(=C([N])O[C]3N2C(=O)c2ccc4c5c2c3ccc5C(=O)N2[C]4OC(=C3C2=CC(=N[C]3C#N)C#N)[N])C=N1.N#Cc1c(C#N)c(cc2c1cc(C#N)c1c2c(C#N)cc2c1cc(cc2C#N)C(=O)[O-])C(=O)[O-].N#Cc1cc2c(C#N)cc3c(c2c(c1C(=O)[O-])C#N)cc(c1c3c(C#N)c(cc1C#N)C(=O)[O-])C#N.[Zn][Zn] MOFid-v1.pcu.cat0;5055275,Zn.POAGQMJTOCCLRC.QFNGMPISYAZBRM.UZRAKWSVKFXLPS.MOFkey-v1.pcu
5055276,N#Cc1cc2c(C#N)cc3c(c2c(c1C(=O)[O-])C#N)cc(c1c3c(C#N)c(cc1C#N)C(=O)[O-])C#N.N#Cc1ncc2c(c1)N1C(=O)c3ccc4c5c3c3C1(OC2=[N])[N][C]c1c(C#N)c(cc2c1cc(C#N)c1c2c(C#N)cc2c([C][N]C64OC(=[N])c4c(N6C(=O)c5cc3)cc(nc4C#N)C#N)cc(cc12)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.fsc,fse.cat0;5055276,Zn.FCYVSLFHBNLIKU.POAGQMJTOCCLRC.MOFkey-v1.fsc
5055277,COC1=NC(=O)c2c([C]1OC)ccc1=c3c(=C([C]=c21)OC)c([O])cnc3.COc1cc(ccc1C(=O)[O-])N1C(=O)c2cc(OC)c3c4c2c(C1=O)c(OC)cc4C(=O)N(C3=O)c1cc(OC)c(c(c1)OC)C(=O)[O-].COc1cc2c(OC)cc3c(c2cc1C(=O)[O-])c([O])c(c1c3c(OC)c(C(=O)[O-])c(c1OC)OC)[O].[Zn][Zn] MOFid-v1.pcu.cat0;5055277,Zn.BGGRRNHXEYOEKA.JFCZZCREOPYIAR.NNHOIPYODFKGGS.MOFkey-v1.pcu
5055278,COc1c(OC)c(ccc1N1C(=O)c2ccc3c4c2c(C1=O)c(OC)cc4C(=O)N(C3=O)c1ccc(c(c1)OC)C(=O)O)C(=O)[O-].COc1cc2C=[C]c3c(-c2cc1C(=O)[O-])ccc1=CC=C([C]=c31)C(=O)[O-].[CH2]OC1=N[CH]c2c([CH]1)cc(c1c2ccc2c1cncc2)OC.[Zn][Zn] MOFid-v1.pcu,sql.cat0;5055278,Zn.GOGZFEAUAUVBIX.ORMLMTZIFUURGE.SZVVSORHJDAMCX.MOFkey-v1.pcu
5055279,COc1c(OC)c(ccc1N1C(=O)c2ccc3c4c2c(C1=O)c(OC)cc4C(=O)N(C3=O)c1ccc(c(c1)OC)C(=O)O)C(=O)[O-].COc1cc2C=[C]c3c(-c2cc1C(=O)[O-])ccc1=CC=C([C]=c31)C(=O)[O-].[CH2]OC1=N[CH]c2c([CH]1)cc(c1c2ccc2c1cncc2)OC.[Zn][Zn] MOFid-v1.pcu,sql.cat1;5055279,Zn.GOGZFEAUAUVBIX.ORMLMTZIFUURGE.SZVVSORHJDAMCX.MOFkey-v1.pcu
5055280,CCOC1=[N]=C(OCC)C2=C([C]1O[C]C)[C]=Cc1c2ccc2c1[CH]N=C([C]2OCC)OCC.CCOc1c(cc(c(c1O[CH2])N1C(=O)c2c(O[CH2])c(OCC)c3c4c2c(C1=O)c(OCC)c(c4C(=O)N([C]3)c1ccc(cc1OCC)C(=O)[O-])OCC)OCC)C(=O)[O-].CCOc1cc(cc2c1ccc1c2ccc2c1c(OCC)c(cc2OCC)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055280,Zn.ADMGCNNYJSIPHW.LCUOJUSBEPLSJM.YSFJMFXYFJCJPP.MOFkey-v1.pcu
5055281,* MOFid-v1.NA.NA;5055281,
5055282,* MOFid-v1.NA.NAno_mof;5055282,NA.MISSING_LINKERS.MOFkey-v1
5055283,N=NC1=N[CH]c2c(C1=N[NH])ccc1c2cc(N=N)c2c1c(N=N)ncc2.N=Nc1cc(cc(c1C(=O)[O-])N=N)N1C(=O)c2c(N=N)cc3c4c2c(C1=O)c1=NNNN=c1c4C(=O)N1[C]3ON[N]c2c1ccc(c2N=N)C(=O)[O-].N=Nc1cc2ccc3c(c2cc1C(=O)[O-])cc(c1c3cc(C(=O)[O-])c(c1N=N)N=N)N=N.[Zn][Zn] MOFid-v1.pcu.cat0;5055283,Zn.FWRZVUQJKKQWOU.GAFOZQCFXOMIAX.JZSMXCPJKPKBJW.MOFkey-v1.pcu
5055284,N=NC1=N[CH]c2c([C]1N=N)c(N=N)cc1c2ccc2c1C(=[N]=C1C2=NNN[N]1)N=N.N=Nc1cc(cc(c1C(=O)[O-])N=N)N1C(=O)c2cc(N=N)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])N=N.[O-]C(=O)c1ccc(cc1)N1C(=O)C2=CC=C3[C]4C2=C(C1=O)C=CC4=C1N2[C]3ON([NH])c3c2c([N]NO1)cc(c3)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055284,Zn.CPODWZUXGMJQPW.ICIXNLWIJTUOMX.NNDWEHUMQWLQGV.MOFkey-v1.pcu
5055286,N#CC#N.[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055286,Zn.JMANVNJQNLATNU.YNACRJFIOLJWEO.MOFkey-v1.pcu
5055287,N#CC#N.[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055287,Zn.JMANVNJQNLATNU.YNACRJFIOLJWEO.MOFkey-v1.pcu
5055288,N#CC#N.[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055288,Zn.JMANVNJQNLATNU.USZXDNVMPDEEBP.YNACRJFIOLJWEO.MOFkey-v1.pcu
5055289,N#CC#N.[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055289,Zn.JMANVNJQNLATNU.USZXDNVMPDEEBP.YNACRJFIOLJWEO.MOFkey-v1.pcu
5055290,O=C1N(c2ccc(cc2)C(=O)[O-])[C]2O[N]C#C[N]O[C]3N(c4ccc(cc4)C(=O)[O-])C(=O)c4c5c3ccc3c5c(cc4)[C](N(C3=O)c3ccc(cc3)C(=O)[O-])O[N]C#C[N]O[C]3c4c5c6c([C](O[N]C#C[N]O[C]7c8ccc1c1c2ccc(c81)C(=O)N7c1ccc(cc1)C(=O)[O-])N(c1ccc(cc1)C(=O)[O-])C(=O)c6cc4)ccc5C(=O)N3c1ccc(cc1)C(=O)[O-].[O-]C(=O)C#CC#CC(=O)[O-].[Zn][Zn] MOFid-v1.ERROR,UNKNOWN.cat0;5055290,Zn.SMSCFGVMHWVWFR.USZXDNVMPDEEBP.MOFkey-v1.ERROR
5055291,Fc1nccc(c1F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1c(F)cncc1F)F.[O-]C(=O)C#CC#CC(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055291,Zn.RZWWVSSYNYOVBR.USZXDNVMPDEEBP.MOFkey-v1.pcu
5055292,Fc1nccc(c1F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1c(F)cncc1F)F.[O-]C(=O)C#CC#CC(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055292,Zn.RZWWVSSYNYOVBR.USZXDNVMPDEEBP.MOFkey-v1.pcu
5055293,Fc1nccc(c1F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1c(F)cncc1F)F.[O-]C(=O)C#CC#CC(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat2;5055293,Zn.RZWWVSSYNYOVBR.USZXDNVMPDEEBP.MOFkey-v1.pcu
5055294,N#CC#N.[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat0;5055294,Zn.DDUNHUNIQYJIIV.JMANVNJQNLATNU.USZXDNVMPDEEBP.MOFkey-v1.pcu
5055295,N#CC#N.[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat1;5055295,Zn.DDUNHUNIQYJIIV.JMANVNJQNLATNU.USZXDNVMPDEEBP.MOFkey-v1.pcu
5055296,* MOFid-v1.NA.NA;5055296,
5055297,N#CC#N.[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(cc1F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat0;5055297,Zn.JFACTLQZXPKIFZ.JMANVNJQNLATNU.USZXDNVMPDEEBP.MOFkey-v1.pcu
5055298,N#CC#N.[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(cc1F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat1;5055298,Zn.JFACTLQZXPKIFZ.JMANVNJQNLATNU.USZXDNVMPDEEBP.MOFkey-v1.pcu
5055299,N#CC#N.[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(F)c3c4c2c2[C]1O[C](C#C[C](O[C]1N(c5ccc(cc5F)C(=O)[O-])C(=O)c5c6c1c(F)cc1c6c(cc5)[C](N(C1=O)c1ccc(cc1)C(=O)[O-])O[C](C#C[C](O[C]1c5c6c7c([C](O[C](C#C[C](O[C]3N(C(=O)c4cc2)c2ccc(cc2F)C(=O)[O-])C(=O)[O-])C(=O)[O-])N(c2ccc(cc2)C(=O)[O-])C(=O)c7cc5F)ccc6C(=O)N1c1ccc(cc1F)C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.ERROR,UNKNOWN.cat0;5055299,Zn.JMANVNJQNLATNU.KCEIBYRHTODDAL.MOFkey-v1.ERROR
5055300,N#CC#N.[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055300,Zn.JMANVNJQNLATNU.OSWBUPLAANZZKI.USZXDNVMPDEEBP.MOFkey-v1.pcu
5055301,N#CC#N.[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055301,Zn.JMANVNJQNLATNU.OSWBUPLAANZZKI.USZXDNVMPDEEBP.MOFkey-v1.pcu
5055302,* MOFid-v1.NA.NA;5055302,
5055303,N#CC#N.[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1cc(F)c(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055303,Zn.BRURWHFFCRTQBE.JMANVNJQNLATNU.USZXDNVMPDEEBP.MOFkey-v1.pcu
5055304,N#CC#N.[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1cc(F)c(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055304,Zn.BRURWHFFCRTQBE.JMANVNJQNLATNU.USZXDNVMPDEEBP.MOFkey-v1.pcu
5055305,F[N]C#C[N]F.[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C1=C(F)C=C([C]=C1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)C1=[C]C=C(C(=C1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat2;5055305,Zn.USZXDNVMPDEEBP.VLAPJVUDSYPCJO.ZSHNNQIXPBZPTM.MOFkey-v1.pcu
5055306,N#CC#N.O=C1C#CC#CC(=O)OC2(F)[CH]C(=C(C=C2N2C(=O)c3ccc4c5c3c(C2=O)ccc5C(=O)N(C4=O)[C]2C(F)(OC(=O)C#CC#CC(=O)OC3(C(=CC(=C([CH]3)C(=O)[O-])F)N3C(=O)c4ccc5C(=O)N([C]6C(O1)(F)C=C(C(=O)[O-])C(=C6F)F)C(=O)c1c5c4c(cc1)C3=O)F)C=C(C(=C2F)F)C(=O)[O-])F)C(=O)[O-].[Zn][Zn] MOFid-v1.UNKNOWN.cat0;5055306,Zn.GLHSYJMTBZLLFE.JMANVNJQNLATNU.MOFkey-v1.UNKNOWN
5055307,ClO[C]1N(C2=CC(=C(C(=[C]2)Cl)C(=O)[O-])Cl)C(=O)c2c3c1cc(Cl)c1c3c(cc2)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].ClO[C]1N(C2=CC(=C([C]=[C]2)C(=O)[O-])Cl)C(=O)c2c3c1ccc1c3c(cc2Cl)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].ClO[C]1N(C2=[C]C(=NC=C2)Cl)C(=O)c2c3c1c(Cl)cc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[Zn][Zn] MOFid-v1.pcu.cat0;5055307,Zn.GBMSORGVJSILTN.KCHHCCKEIPJPAE.RWLAYVXTJUFXDB.MOFkey-v1.pcu
5055308,ClO[C]1N(C2=CC(=C(C(=[C]2)Cl)C(=O)[O-])Cl)C(=O)c2c3c1cc(Cl)c1c3c(cc2)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].ClO[C]1N(C2=CC(=C([C]=[C]2)C(=O)[O-])Cl)C(=O)c2c3c1ccc1c3c(cc2Cl)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].ClO[C]1N(C2=CC=NC(=[C]2)Cl)C(=O)c2c3c1c(Cl)cc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.ClO[C]1N(C2=[C]C(=NC=C2)Cl)C(=O)c2c3c1c(Cl)cc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[Zn][Zn] MOFid-v1.pcu.cat1;5055308,Zn.GBMSORGVJSILTN.KCHHCCKEIPJPAE.RWLAYVXTJUFXDB.MOFkey-v1.pcu
5055309,ClO[C]1N(C2=CC(=C(C(=[C]2)Cl)C(=O)[O-])Cl)C(=O)c2c3c1cc(Cl)c1c3c(cc2)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].ClO[C]1N(C2=CC(=C([C]=[C]2)C(=O)[O-])Cl)C(=O)c2c3c1ccc1c3c(cc2Cl)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].ClO[C]1N(C2=[C]C(=NC=C2)Cl)C(=O)c2c3c1c(Cl)cc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[Zn][Zn] MOFid-v1.pcu.cat2;5055309,Zn.GBMSORGVJSILTN.KCHHCCKEIPJPAE.RWLAYVXTJUFXDB.MOFkey-v1.pcu
5055310,ClO[C]1N(C2=CC(=C(C(=[C]2)Cl)C(=O)[O-])Cl)C(=O)c2c3c1cc(Cl)c1c3c(cc2)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].ClO[C]1N(C2=CC(=C([C]=[C]2)C(=O)[O-])Cl)C(=O)c2c3c1ccc1c3c(cc2Cl)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].ClO[C]1N(C2=CC=NC(=[C]2)Cl)C(=O)c2c3c1c(Cl)cc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.ClO[C]1N(C2=[C]C(=NC=C2)Cl)C(=O)c2c3c1c(Cl)cc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[Zn][Zn] MOFid-v1.pcu.cat3;5055310,Zn.GBMSORGVJSILTN.KCHHCCKEIPJPAE.RWLAYVXTJUFXDB.MOFkey-v1.pcu
5055311,ClO[C]1N(C2=CC(=C(C(=[C]2)Cl)C(=O)[O-])Cl)C(=O)c2c3c1c(Cl)cc1c3c(cc2Cl)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].ClO[C]1N(C2=[C]C(=C(C(=C2)Cl)C(=O)[O-])Cl)C(=O)c2c3c1cc(Cl)c1c3c(c(c2Cl)Cl)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].N#CC#N.[Zn][Zn] MOFid-v1.pcu.cat0;5055311,Zn.CAUFMSOGVVEZKI.FPTKUHHDIGLXTN.JMANVNJQNLATNU.MOFkey-v1.pcu
5055312,ClO[C]1N(C2=CC(=C(C(=[C]2)Cl)C(=O)[O-])Cl)C(=O)c2c3c1c(Cl)cc1c3c(cc2Cl)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].ClO[C]1N(C2=[C]C(=C(C(=C2)Cl)C(=O)[O-])Cl)C(=O)c2c3c1cc(Cl)c1c3c(c(c2Cl)Cl)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].N#CC#N.[Zn][Zn] MOFid-v1.pcu.cat1;5055312,Zn.CAUFMSOGVVEZKI.FPTKUHHDIGLXTN.JMANVNJQNLATNU.MOFkey-v1.pcu
5055313,ClO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])Cl)C(=O)[C]2c3c1ccc1=C(OCl)N([C](C(=c31)C=C2)OCl)C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-].ClO[C]1N(C2=[C]C(=C(C(=C2)Cl)C(=O)[O-])Cl)C(=O)c2c3c1cc(Cl)c1c3c(c(c2)Cl)C(=O)N([C]1OCl)C1=CC=C(C=[C]1)C(=O)[O-].N#CC#N.[Zn][Zn] MOFid-v1.pcu.cat0;5055313,Zn.JMANVNJQNLATNU.QITJCFNQXDLLBR.YIDMJLKTHZIGJM.MOFkey-v1.pcu
5055314,ClO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])Cl)C(=O)[C]2c3c1ccc1=C(OCl)N([C](C(=c31)C=C2)OCl)C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-].ClO[C]1N(C2=[C]C(=C(C(=C2)Cl)C(=O)[O-])Cl)C(=O)c2c3c1cc(Cl)c1c3c(c(c2)Cl)C(=O)N([C]1OCl)C1=CC=C(C=[C]1)C(=O)[O-].N#CC#N.[Zn][Zn] MOFid-v1.pcu.cat1;5055314,Zn.JMANVNJQNLATNU.QITJCFNQXDLLBR.YIDMJLKTHZIGJM.MOFkey-v1.pcu
5055315,ClO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])Cl)C(=O)[C]2c3c1ccc1=C(OCl)N([C](C(=c31)C=C2)OCl)C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-].ClO[C]1N(C2=[C]C(=C(C(=C2)Cl)C(=O)[O-])Cl)C(=O)c2c3c1cc(Cl)c1c3c(c(c2)Cl)C(=O)N([C]1OCl)C1=[C]C=C(C=C1)C(=O)[O-].N#CC#N.[Zn][Zn] MOFid-v1.pcu.cat2;5055315,Zn.JMANVNJQNLATNU.QITJCFNQXDLLBR.YIDMJLKTHZIGJM.MOFkey-v1.pcu
5055316,ClO[C]1N(C2=[C]C(=C(C(=C2)Cl)C(=O)[O-])Cl)C(=O)c2c3c1cc(Cl)c1c3c(c(c2)Cl)C(=O)N([C]1OCl)C1=CC=C(C=[C]1)C(=O)[O-].ClO[C]1N(C2=[C]C(=C(C(=C2)Cl)C(=O)[O-])Cl)C(=O)c2c3c1cc(Cl)c1c3c(c(c2)Cl)C(=O)N([C]1OCl)C1=CC=C(C=[C]1)C(=O)[O-].ClO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])Cl)C(=O)[C]2c3c1ccc1=C(OCl)N([C](C(=c31)C=C2)OCl)C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-].ClO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])Cl)C(=O)[C]2c3c1ccc1=C(OCl)N([C](C(=c31)C=C2)OCl)C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-].N#CC#N.[Zn][Zn] MOFid-v1.UNKNOWN.cat0;5055316,Zn.FXJYPKTXRRVXQM.JMANVNJQNLATNU.MOFkey-v1.UNKNOWN
5055317,ClO[C]1C2=C3[C]4C(=C(OCl)N([C](C4=C(C=C3C(=O)N1C1=[C]C(=C(C=C1)C(=O)[O-])Cl)Cl)OCl)C1=[C]C(=C(C=[C]1)C(=O)[O-])Cl)C=C2Cl.ClO[C]1C2=C3[C]4C(=C(OCl)N([C](C4=C(C=C3C(=O)N1C1=[C]C=C(C=C1)C(=O)[O-])Cl)OCl)C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-])C=C2Cl.N#CC#N.[Zn][Zn] MOFid-v1.pcu.cat0;5055317,Zn.ABQIXLQFKFTSAW.AHUCDMUQKGBZKG.JMANVNJQNLATNU.MOFkey-v1.pcu
5055318,ClO[C]1C2=C3[C]4C(=C(OCl)N([C](C4=C(C=C3C(=O)N1C1=[C]C(=C(C=C1)C(=O)[O-])Cl)Cl)OCl)C1=[C]C(=C(C=[C]1)C(=O)[O-])Cl)C=C2Cl.ClO[C]1C2=C3[C]4C(=C(OCl)N([C](C4=C(C=C3C(=O)N1C1=[C]C=C(C=C1)C(=O)[O-])Cl)OCl)C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-])C=C2Cl.ClO[C]1N(C2=[C]C=C(C(=[C]2)Cl)C(=O)[O-])C(=c2c3c1cc(Cl)c1c3c(cc2Cl)c(=O)n(c1OCl)C1=[C]C=C(C=C1)C(=O)[O-])OCl.N#CC#N.[Zn][Zn] MOFid-v1.pcu.cat1;5055318,Zn.ABQIXLQFKFTSAW.AHUCDMUQKGBZKG.JMANVNJQNLATNU.MOFkey-v1.pcu
5055319,ClO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1c(Cl)c(Cl)c1c3c(c(c2Cl)Cl)[C](N(C1=O)C1=CC=C(C(=[C]1)Cl)C(=O)[O-])OCl.N#CC#N.[O-]C(=O)C#CC#CC(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055319,Zn.AHKYBBANGDFFQJ.JMANVNJQNLATNU.USZXDNVMPDEEBP.MOFkey-v1.pcu
5055320,ClO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1c(Cl)c(Cl)c1c3c(c(c2Cl)Cl)[C](N(C1=O)C1=CC=C(C(=[C]1)Cl)C(=O)[O-])OCl.N#CC#N.[O-]C(=O)C#CC#CC(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055320,Zn.AHKYBBANGDFFQJ.JMANVNJQNLATNU.USZXDNVMPDEEBP.MOFkey-v1.pcu
5055321,ClOC1=c2c(Cl)c(Cl)c3=C4O[N]C#C[N]OC5=c6c(Cl)c(Cl)c7=C(OCl)N(C(=c8c7c6c(=C(N5C5=[C]C=C(C=C5)C(=O)[O-])OCl)c(Cl)c8Cl)O[N]C#C[N]OC5=c6c7c8c(=C(O[N]C#C[N]OC(=c9c2c3c(=C(N4C2=CC=C(C(=[C]2)Cl)C(=O)[O-])OCl)c(c9Cl)Cl)N1C1=[C]C=C(C=C1)C(=O)[O-])N(C1=CC=C(C(=[C]1)Cl)C(=O)[O-])C(=c8c(Cl)c6Cl)OCl)c(Cl)c(Cl)c7=C(OCl)N5C1=[C]C=C(C=C1)C(=O)[O-])C1=CC=C(C(=[C]1)Cl)C(=O)[O-].[O-]C(=O)C#CC#CC(=O)[O-].[Zn][Zn] MOFid-v1.ERROR,UNKNOWN.cat0;5055321,Zn.LYANVLANVQOBAB.USZXDNVMPDEEBP.MOFkey-v1.ERROR
5055322,BrOC1=C2C(=CC3=C4[C]2C(=C(C(=C4[C](N(C3=O)C2=C[C]=C(C(=[C]2)Br)C(=O)[O-])OBr)Br)Br)[C](N1C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])OBr)Br.N#CC#N.[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])Br.[Zn][Zn] MOFid-v1.pcu.cat0;5055322,Zn.IYVMQEHETKIEJL.JMANVNJQNLATNU.KTIGJGNDXAZURV.MOFkey-v1.pcu
5055323,BrOC1=C2C(=CC3=C4[C]2C(=C(C(=C4[C](N(C3=O)C2=C[C]=C(C(=[C]2)Br)C(=O)[O-])OBr)Br)Br)[C](N1C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])OBr)Br.N#CC#N.[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])Br.[Zn][Zn] MOFid-v1.pcu.cat1;5055323,Zn.IYVMQEHETKIEJL.JMANVNJQNLATNU.KTIGJGNDXAZURV.MOFkey-v1.pcu
5055324,BrOC1=C2C(=CC3=C4[C]2C(=C(C(=C4[C](N(C3=O)C2=C[C]=C(C(=[C]2)Br)C(=O)[O-])OBr)Br)Br)[C](N1C1=[C]C(=C(C=[C]1)C(=O)[O-])Br)OBr)Br.BrOC1=C2C(=CC3=C4[C]2C(=C(C(=C4[C](N(C3=O)C2=C[C]=C(C(=[C]2)Br)C(=O)[O-])OBr)Br)Br)[C](N1C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])OBr)Br.N#CC#N.[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])Br.[Zn][Zn] MOFid-v1.pcu.cat2;5055324,Zn.IYVMQEHETKIEJL.JMANVNJQNLATNU.KTIGJGNDXAZURV.MOFkey-v1.pcu
